ProductKey,ProductItemCode,Product Name,Sub Category,Product Category,Product Color,Product Size,Product Line,Product Model Name,Product Description,Product Status,ProductKey,CustomerKey,SalesOrderNumber,SalesAmount,DateKey,Date,Day,WeekNumber,Month,MonthShort,MonthNumber,Quater,Year
,,,,,,,,,,,214,16641,SO69218,34.99,,,,,,,,,
,,,,,,,,,,,463,16641,SO69218,24.49,,,,,,,,,
,,,,,,,,,,,477,16642,SO71583,4.99,,,,,,,,,
,,,,,,,,,,,217,16642,SO71583,34.99,,,,,,,,,
,,,,,,,,,,,485,16643,SO55783,21.98,,,,,,,,,
,,,,,,,,,,,222,16643,SO55783,34.99,,,,,,,,,
,,,,,,,,,,,475,16643,SO57919,69.99,,,,,,,,,
,,,,,,,,,,,477,16644,SO62902,4.99,,,,,,,,,
,,,,,,,,,,,355,16645,SO68132,2319.99,,,,,,,,,
,,,,,,,,,,,537,16645,SO68132,35,,,,,,,,,
,,,,,,,,,,,480,16645,SO68132,2.29,,,,,,,,,
,,,,,,,,,,,485,16646,SO69908,21.98,,,,,,,,,
,,,,,,,,,,,478,16646,SO69908,9.99,,,,,,,,,
,,,,,,,,,,,477,16646,SO69908,4.99,,,,,,,,,
,,,,,,,,,,,214,16646,SO69908,34.99,,,,,,,,,
,,,,,,,,,,,234,16646,SO69908,49.99,,,,,,,,,
,,,,,,,,,,,475,16646,SO73742,69.99,,,,,,,,,
,,,,,,,,,,,225,16646,SO73742,8.99,,,,,,,,,
,,,,,,,,,,,228,16646,SO73742,49.99,,,,,,,,,
,,,,,,,,,,,477,16647,SO66599,4.99,,,,,,,,,
,,,,,,,,,,,237,16647,SO66599,49.99,,,,,,,,,
,,,,,,,,,,,477,16648,SO72750,4.99,,,,,,,,,
,,,,,,,,,,,480,16648,SO72750,2.29,,,,,,,,,
,,,,,,,,,,,485,16649,SO67614,21.98,,,,,,,,,
,,,,,,,,,,,478,16649,SO67614,9.99,,,,,,,,,
,,,,,,,,,,,477,16649,SO67614,4.99,,,,,,,,,
,,,,,,,,,,,225,16649,SO67614,8.99,,,,,,,,,
,,,,,,,,,,,475,16649,SO73741,69.99,,,,,,,,,
,,,,,,,,,,,477,16650,SO70189,4.99,,,,,,,,,
,,,,,,,,,,,225,16651,SO71379,8.99,,,,,,,,,
,,,,,,,,,,,477,16651,SO71379,4.99,,,,,,,,,
,,,,,,,,,,,528,16652,SO62718,4.99,,,,,,,,,
,,,,,,,,,,,214,16652,SO62718,34.99,,,,,,,,,
,,,,,,,,,,,482,16652,SO62718,8.99,,,,,,,,,
,,,,,,,,,,,363,16653,SO68063,2294.99,,,,,,,,,
,,,,,,,,,,,537,16653,SO68063,35,,,,,,,,,
,,,,,,,,,,,528,16653,SO68063,4.99,,,,,,,,,
,,,,,,,,,,,485,16653,SO68063,21.98,,,,,,,,,
,,,,,,,,,,,487,16653,SO68063,54.99,,,,,,,,,
,,,,,,,,,,,586,16654,SO53711,742.35,,,,,,,,,
,,,,,,,,,,,225,16654,SO53711,8.99,,,,,,,,,
,,,,,,,,,,,361,16654,SO63793,2294.99,,,,,,,,,
,,,,,,,,,,,478,16654,SO63793,9.99,,,,,,,,,
,,,,,,,,,,,477,16655,SO66287,4.99,,,,,,,,,
,,,,,,,,,,,222,16655,SO66287,34.99,,,,,,,,,
,,,,,,,,,,,359,16656,SO73384,2294.99,,,,,,,,,
,,,,,,,,,,,485,16656,SO73384,21.98,,,,,,,,,
,,,,,,,,,,,217,16656,SO73384,34.99,,,,,,,,,
,,,,,,,,,,,353,16657,SO72484,2319.99,,,,,,,,,
,,,,,,,,,,,480,16657,SO72484,2.29,,,,,,,,,
,,,,,,,,,,,363,16658,SO73074,2294.99,,,,,,,,,
,,,,,,,,,,,361,16659,SO72700,2294.99,,,,,,,,,
,,,,,,,,,,,357,16660,SO72914,2319.99,,,,,,,,,
,,,,,,,,,,,359,16661,SO72701,2294.99,,,,,,,,,
,,,,,,,,,,,214,16661,SO72701,34.99,,,,,,,,,
,,,,,,,,,,,590,16662,SO51507,769.49,,,,,,,,,
,,,,,,,,,,,484,16662,SO51507,7.95,,,,,,,,,
,,,,,,,,,,,590,16663,SO52660,769.49,,,,,,,,,
,,,,,,,,,,,475,16663,SO52660,69.99,,,,,,,,,
,,,,,,,,,,,491,16663,SO52660,53.99,,,,,,,,,
,,,,,,,,,,,588,16664,SO52014,769.49,,,,,,,,,
,,,,,,,,,,,536,16664,SO52014,29.99,,,,,,,,,
,,,,,,,,,,,528,16665,SO66645,4.99,,,,,,,,,
,,,,,,,,,,,536,16665,SO66645,29.99,,,,,,,,,
,,,,,,,,,,,484,16665,SO66645,7.95,,,,,,,,,
,,,,,,,,,,,529,16665,SO69668,3.99,,,,,,,,,
,,,,,,,,,,,540,16665,SO69668,32.6,,,,,,,,,
,,,,,,,,,,,480,16665,SO69668,2.29,,,,,,,,,
,,,,,,,,,,,474,16666,SO52385,69.99,,,,,,,,,
,,,,,,,,,,,488,16666,SO52385,53.99,,,,,,,,,
,,,,,,,,,,,485,16666,SO62847,21.98,,,,,,,,,
,,,,,,,,,,,222,16666,SO62847,34.99,,,,,,,,,
,,,,,,,,,,,465,16666,SO62847,24.49,,,,,,,,,
,,,,,,,,,,,478,16667,SO60475,9.99,,,,,,,,,
,,,,,,,,,,,480,16667,SO67653,2.29,,,,,,,,,
,,,,,,,,,,,484,16667,SO67653,7.95,,,,,,,,,
,,,,,,,,,,,538,16667,SO69328,21.49,,,,,,,,,
,,,,,,,,,,,485,16667,SO74912,21.98,,,,,,,,,
,,,,,,,,,,,480,16667,SO74912,2.29,,,,,,,,,
,,,,,,,,,,,606,16668,SO56590,539.99,,,,,,,,,
,,,,,,,,,,,479,16668,SO56590,8.99,,,,,,,,,
,,,,,,,,,,,477,16668,SO56590,4.99,,,,,,,,,
,,,,,,,,,,,488,16668,SO56590,53.99,,,,,,,,,
,,,,,,,,,,,477,16669,SO69892,4.99,,,,,,,,,
,,,,,,,,,,,372,16670,SO58518,2443.35,,,,,,,,,
,,,,,,,,,,,217,16670,SO58518,34.99,,,,,,,,,
,,,,,,,,,,,477,16671,SO72987,4.99,,,,,,,,,
,,,,,,,,,,,477,16672,SO60400,4.99,,,,,,,,,
,,,,,,,,,,,480,16672,SO60400,2.29,,,,,,,,,
,,,,,,,,,,,378,16673,SO61150,2443.35,,,,,,,,,
,,,,,,,,,,,477,16673,SO61150,4.99,,,,,,,,,
,,,,,,,,,,,225,16673,SO61150,8.99,,,,,,,,,
,,,,,,,,,,,479,16673,SO61150,8.99,,,,,,,,,
,,,,,,,,,,,536,16674,SO56799,29.99,,,,,,,,,
,,,,,,,,,,,528,16674,SO56799,4.99,,,,,,,,,
,,,,,,,,,,,480,16674,SO56799,2.29,,,,,,,,,
,,,,,,,,,,,540,16674,SO65336,32.6,,,,,,,,,
,,,,,,,,,,,529,16674,SO65336,3.99,,,,,,,,,
,,,,,,,,,,,480,16674,SO65336,2.29,,,,,,,,,
,,,,,,,,,,,590,16675,SO52877,769.49,,,,,,,,,
,,,,,,,,,,,536,16675,SO52877,29.99,,,,,,,,,
,,,,,,,,,,,528,16675,SO52877,4.99,,,,,,,,,
,,,,,,,,,,,480,16675,SO52877,2.29,,,,,,,,,
,,,,,,,,,,,225,16676,SO66664,8.99,,,,,,,,,
,,,,,,,,,,,477,16676,SO66664,4.99,,,,,,,,,
,,,,,,,,,,,477,16677,SO63313,4.99,,,,,,,,,
,,,,,,,,,,,225,16677,SO63313,8.99,,,,,,,,,
,,,,,,,,,,,567,16678,SO54030,742.35,,,,,,,,,
,,,,,,,,,,,359,16678,SO65000,2294.99,,,,,,,,,
,,,,,,,,,,,537,16678,SO65000,35,,,,,,,,,
,,,,,,,,,,,528,16678,SO65000,4.99,,,,,,,,,
,,,,,,,,,,,222,16678,SO65000,34.99,,,,,,,,,
,,,,,,,,,,,234,16678,SO65000,49.99,,,,,,,,,
,,,,,,,,,,,529,16679,SO52586,3.99,,,,,,,,,
,,,,,,,,,,,540,16679,SO52586,32.6,,,,,,,,,
,,,,,,,,,,,222,16679,SO52586,34.99,,,,,,,,,
,,,,,,,,,,,528,16679,SO55388,4.99,,,,,,,,,
,,,,,,,,,,,536,16679,SO55388,29.99,,,,,,,,,
,,,,,,,,,,,536,16680,SO63886,29.99,,,,,,,,,
,,,,,,,,,,,528,16680,SO63886,4.99,,,,,,,,,
,,,,,,,,,,,217,16680,SO63886,34.99,,,,,,,,,
,,,,,,,,,,,540,16680,SO68545,32.6,,,,,,,,,
,,,,,,,,,,,480,16680,SO68545,2.29,,,,,,,,,
,,,,,,,,,,,536,16681,SO61098,29.99,,,,,,,,,
,,,,,,,,,,,480,16681,SO61098,2.29,,,,,,,,,
,,,,,,,,,,,540,16681,SO61790,32.6,,,,,,,,,
,,,,,,,,,,,529,16681,SO61790,3.99,,,,,,,,,
,,,,,,,,,,,529,16682,SO60390,3.99,,,,,,,,,
,,,,,,,,,,,540,16682,SO60390,32.6,,,,,,,,,
,,,,,,,,,,,536,16682,SO70379,29.99,,,,,,,,,
,,,,,,,,,,,536,16683,SO58841,29.99,,,,,,,,,
,,,,,,,,,,,528,16683,SO58841,4.99,,,,,,,,,
,,,,,,,,,,,480,16683,SO58841,2.29,,,,,,,,,
,,,,,,,,,,,540,16683,SO63502,32.6,,,,,,,,,
,,,,,,,,,,,592,16684,SO72062,564.99,,,,,,,,,
,,,,,,,,,,,478,16684,SO72062,9.99,,,,,,,,,
,,,,,,,,,,,477,16684,SO72062,4.99,,,,,,,,,
,,,,,,,,,,,600,16685,SO72727,539.99,,,,,,,,,
,,,,,,,,,,,535,16685,SO72727,24.99,,,,,,,,,
,,,,,,,,,,,528,16685,SO72727,4.99,,,,,,,,,
,,,,,,,,,,,214,16685,SO72727,34.99,,,,,,,,,
,,,,,,,,,,,600,16686,SO73788,539.99,,,,,,,,,
,,,,,,,,,,,477,16686,SO73788,4.99,,,,,,,,,
,,,,,,,,,,,463,16686,SO73788,24.49,,,,,,,,,
,,,,,,,,,,,478,16686,SO73788,9.99,,,,,,,,,
,,,,,,,,,,,372,16687,SO51479,2443.35,,,,,,,,,
,,,,,,,,,,,479,16687,SO51479,8.99,,,,,,,,,
,,,,,,,,,,,477,16687,SO51479,4.99,,,,,,,,,
,,,,,,,,,,,217,16687,SO51479,34.99,,,,,,,,,
,,,,,,,,,,,376,16688,SO51189,2443.35,,,,,,,,,
,,,,,,,,,,,217,16688,SO51189,34.99,,,,,,,,,
,,,,,,,,,,,467,16688,SO51189,24.49,,,,,,,,,
,,,,,,,,,,,529,16689,SO64464,3.99,,,,,,,,,
,,,,,,,,,,,486,16689,SO64464,159,,,,,,,,,
,,,,,,,,,,,473,16689,SO64464,63.5,,,,,,,,,
,,,,,,,,,,,539,16689,SO64612,24.99,,,,,,,,,
,,,,,,,,,,,529,16689,SO64612,3.99,,,,,,,,,
,,,,,,,,,,,217,16689,SO64612,34.99,,,,,,,,,
,,,,,,,,,,,540,16690,SO66210,32.6,,,,,,,,,
,,,,,,,,,,,529,16690,SO66210,3.99,,,,,,,,,
,,,,,,,,,,,222,16690,SO66210,34.99,,,,,,,,,
,,,,,,,,,,,536,16690,SO67487,29.99,,,,,,,,,
,,,,,,,,,,,472,16690,SO67487,63.5,,,,,,,,,
,,,,,,,,,,,590,16691,SO54361,769.49,,,,,,,,,
,,,,,,,,,,,475,16691,SO54361,69.99,,,,,,,,,
,,,,,,,,,,,488,16691,SO54361,53.99,,,,,,,,,
,,,,,,,,,,,539,16692,SO55974,24.99,,,,,,,,,
,,,,,,,,,,,529,16692,SO64305,3.99,,,,,,,,,
,,,,,,,,,,,480,16692,SO64305,2.29,,,,,,,,,
,,,,,,,,,,,374,16693,SO51269,2443.35,,,,,,,,,
,,,,,,,,,,,540,16693,SO51269,32.6,,,,,,,,,
,,,,,,,,,,,529,16693,SO51269,3.99,,,,,,,,,
,,,,,,,,,,,480,16693,SO51269,2.29,,,,,,,,,
,,,,,,,,,,,529,16694,SO53071,3.99,,,,,,,,,
,,,,,,,,,,,539,16694,SO53071,24.99,,,,,,,,,
,,,,,,,,,,,480,16694,SO53071,2.29,,,,,,,,,
,,,,,,,,,,,484,16694,SO53071,7.95,,,,,,,,,
,,,,,,,,,,,529,16694,SO67155,3.99,,,,,,,,,
,,,,,,,,,,,214,16694,SO67155,34.99,,,,,,,,,
,,,,,,,,,,,536,16695,SO65634,29.99,,,,,,,,,
,,,,,,,,,,,528,16695,SO65634,4.99,,,,,,,,,
,,,,,,,,,,,480,16695,SO65634,2.29,,,,,,,,,
,,,,,,,,,,,529,16695,SO69667,3.99,,,,,,,,,
,,,,,,,,,,,540,16695,SO69667,32.6,,,,,,,,,
,,,,,,,,,,,480,16695,SO69667,2.29,,,,,,,,,
,,,,,,,,,,,587,16696,SO54028,769.49,,,,,,,,,
,,,,,,,,,,,486,16696,SO54028,159,,,,,,,,,
,,,,,,,,,,,540,16697,SO53296,32.6,,,,,,,,,
,,,,,,,,,,,463,16697,SO53296,24.49,,,,,,,,,
,,,,,,,,,,,536,16697,SO67768,29.99,,,,,,,,,
,,,,,,,,,,,529,16698,SO58138,3.99,,,,,,,,,
,,,,,,,,,,,540,16698,SO58138,32.6,,,,,,,,,
,,,,,,,,,,,480,16698,SO58138,2.29,,,,,,,,,
,,,,,,,,,,,486,16698,SO58138,159,,,,,,,,,
,,,,,,,,,,,536,16698,SO74533,29.99,,,,,,,,,
,,,,,,,,,,,480,16698,SO74533,2.29,,,,,,,,,
,,,,,,,,,,,540,16699,SO57699,32.6,,,,,,,,,
,,,,,,,,,,,536,16699,SO67150,29.99,,,,,,,,,
,,,,,,,,,,,528,16699,SO67150,4.99,,,,,,,,,
,,,,,,,,,,,536,16700,SO60383,29.99,,,,,,,,,
,,,,,,,,,,,481,16700,SO60383,8.99,,,,,,,,,
,,,,,,,,,,,489,16700,SO60847,53.99,,,,,,,,,
,,,,,,,,,,,589,16701,SO54759,769.49,,,,,,,,,
,,,,,,,,,,,481,16701,SO54759,8.99,,,,,,,,,
,,,,,,,,,,,475,16701,SO54759,69.99,,,,,,,,,
,,,,,,,,,,,376,16702,SO51300,2443.35,,,,,,,,,
,,,,,,,,,,,374,16703,SO52156,2443.35,,,,,,,,,
,,,,,,,,,,,477,16703,SO52156,4.99,,,,,,,,,
,,,,,,,,,,,479,16703,SO52156,8.99,,,,,,,,,
,,,,,,,,,,,487,16703,SO52156,54.99,,,,,,,,,
,,,,,,,,,,,491,16704,SO60848,53.99,,,,,,,,,
,,,,,,,,,,,528,16704,SO61973,4.99,,,,,,,,,
,,,,,,,,,,,536,16704,SO61973,29.99,,,,,,,,,
,,,,,,,,,,,480,16704,SO61973,2.29,,,,,,,,,
,,,,,,,,,,,536,16705,SO63948,29.99,,,,,,,,,
,,,,,,,,,,,528,16705,SO63948,4.99,,,,,,,,,
,,,,,,,,,,,225,16705,SO70463,8.99,,,,,,,,,
,,,,,,,,,,,490,16705,SO70463,53.99,,,,,,,,,
,,,,,,,,,,,490,16706,SO66837,53.99,,,,,,,,,
,,,,,,,,,,,225,16706,SO66837,8.99,,,,,,,,,
,,,,,,,,,,,536,16706,SO67421,29.99,,,,,,,,,
,,,,,,,,,,,588,16707,SO55796,769.49,,,,,,,,,
,,,,,,,,,,,536,16707,SO55796,29.99,,,,,,,,,
,,,,,,,,,,,587,16708,SO56785,769.49,,,,,,,,,
,,,,,,,,,,,477,16708,SO56785,4.99,,,,,,,,,
,,,,,,,,,,,489,16708,SO56785,53.99,,,,,,,,,
,,,,,,,,,,,477,16709,SO62535,4.99,,,,,,,,,
,,,,,,,,,,,479,16709,SO62535,8.99,,,,,,,,,
,,,,,,,,,,,491,16709,SO62535,53.99,,,,,,,,,
,,,,,,,,,,,485,16709,SO62756,21.98,,,,,,,,,
,,,,,,,,,,,490,16709,SO62756,53.99,,,,,,,,,
,,,,,,,,,,,536,16710,SO61432,29.99,,,,,,,,,
,,,,,,,,,,,528,16710,SO61432,4.99,,,,,,,,,
,,,,,,,,,,,480,16710,SO61432,2.29,,,,,,,,,
,,,,,,,,,,,491,16710,SO74035,53.99,,,,,,,,,
,,,,,,,,,,,490,16711,SO53990,53.99,,,,,,,,,
,,,,,,,,,,,225,16711,SO53990,8.99,,,,,,,,,
,,,,,,,,,,,536,16711,SO61974,29.99,,,,,,,,,
,,,,,,,,,,,528,16711,SO61974,4.99,,,,,,,,,
,,,,,,,,,,,222,16711,SO61974,34.99,,,,,,,,,
,,,,,,,,,,,590,16712,SO56258,769.49,,,,,,,,,
,,,,,,,,,,,476,16712,SO56258,69.99,,,,,,,,,
,,,,,,,,,,,376,16713,SO52468,2443.35,,,,,,,,,
,,,,,,,,,,,477,16713,SO52468,4.99,,,,,,,,,
,,,,,,,,,,,479,16713,SO52468,8.99,,,,,,,,,
,,,,,,,,,,,487,16713,SO52468,54.99,,,,,,,,,
,,,,,,,,,,,528,16714,SO63580,4.99,,,,,,,,,
,,,,,,,,,,,465,16714,SO63580,24.49,,,,,,,,,
,,,,,,,,,,,217,16714,SO63580,34.99,,,,,,,,,
,,,,,,,,,,,528,16715,SO64877,4.99,,,,,,,,,
,,,,,,,,,,,480,16715,SO64877,2.29,,,,,,,,,
,,,,,,,,,,,528,16716,SO55894,4.99,,,,,,,,,
,,,,,,,,,,,478,16716,SO55894,9.99,,,,,,,,,
,,,,,,,,,,,477,16716,SO55894,4.99,,,,,,,,,
,,,,,,,,,,,484,16716,SO55894,7.95,,,,,,,,,
,,,,,,,,,,,540,16717,SO56033,32.6,,,,,,,,,
,,,,,,,,,,,529,16717,SO56033,3.99,,,,,,,,,
,,,,,,,,,,,480,16717,SO56033,2.29,,,,,,,,,
,,,,,,,,,,,485,16717,SO61353,21.98,,,,,,,,,
,,,,,,,,,,,214,16717,SO61353,34.99,,,,,,,,,
,,,,,,,,,,,471,16717,SO61353,63.5,,,,,,,,,
,,,,,,,,,,,478,16717,SO66526,9.99,,,,,,,,,
,,,,,,,,,,,477,16717,SO66526,4.99,,,,,,,,,
,,,,,,,,,,,222,16717,SO66526,34.99,,,,,,,,,
,,,,,,,,,,,463,16717,SO66526,24.49,,,,,,,,,
,,,,,,,,,,,477,16718,SO71045,4.99,,,,,,,,,
,,,,,,,,,,,482,16718,SO71045,8.99,,,,,,,,,
,,,,,,,,,,,477,16719,SO68708,4.99,,,,,,,,,
,,,,,,,,,,,217,16719,SO68708,34.99,,,,,,,,,
,,,,,,,,,,,528,16720,SO61338,4.99,,,,,,,,,
,,,,,,,,,,,217,16720,SO61338,34.99,,,,,,,,,
,,,,,,,,,,,538,16721,SO55883,21.49,,,,,,,,,
,,,,,,,,,,,480,16721,SO55883,2.29,,,,,,,,,
,,,,,,,,,,,478,16721,SO74166,9.99,,,,,,,,,
,,,,,,,,,,,477,16721,SO74166,4.99,,,,,,,,,
,,,,,,,,,,,217,16721,SO74166,34.99,,,,,,,,,
,,,,,,,,,,,485,16721,SO74936,21.98,,,,,,,,,
,,,,,,,,,,,217,16721,SO74936,34.99,,,,,,,,,
,,,,,,,,,,,228,16721,SO74936,49.99,,,,,,,,,
,,,,,,,,,,,528,16722,SO71723,4.99,,,,,,,,,
,,,,,,,,,,,528,16723,SO74899,4.99,,,,,,,,,
,,,,,,,,,,,480,16723,SO74899,2.29,,,,,,,,,
,,,,,,,,,,,528,16724,SO69895,4.99,,,,,,,,,
,,,,,,,,,,,214,16724,SO69895,34.99,,,,,,,,,
,,,,,,,,,,,528,16725,SO72673,4.99,,,,,,,,,
,,,,,,,,,,,482,16725,SO72673,8.99,,,,,,,,,
,,,,,,,,,,,528,16726,SO73976,4.99,,,,,,,,,
,,,,,,,,,,,480,16726,SO73976,2.29,,,,,,,,,
,,,,,,,,,,,374,16727,SO59185,2443.35,,,,,,,,,
,,,,,,,,,,,484,16727,SO59185,7.95,,,,,,,,,
,,,,,,,,,,,372,16728,SO59800,2443.35,,,,,,,,,
,,,,,,,,,,,485,16729,SO64301,21.98,,,,,,,,,
,,,,,,,,,,,484,16729,SO64301,7.95,,,,,,,,,
,,,,,,,,,,,479,16729,SO68406,8.99,,,,,,,,,
,,,,,,,,,,,479,16730,SO72138,8.99,,,,,,,,,
,,,,,,,,,,,477,16730,SO72138,4.99,,,,,,,,,
,,,,,,,,,,,487,16730,SO72138,54.99,,,,,,,,,
,,,,,,,,,,,485,16730,SO74875,21.98,,,,,,,,,
,,,,,,,,,,,228,16730,SO74875,49.99,,,,,,,,,
,,,,,,,,,,,538,16731,SO53788,21.49,,,,,,,,,
,,,,,,,,,,,529,16731,SO53788,3.99,,,,,,,,,
,,,,,,,,,,,214,16731,SO53788,34.99,,,,,,,,,
,,,,,,,,,,,467,16731,SO53788,24.49,,,,,,,,,
,,,,,,,,,,,485,16731,SO62063,21.98,,,,,,,,,
,,,,,,,,,,,478,16731,SO62063,9.99,,,,,,,,,
,,,,,,,,,,,536,16731,SO70773,29.99,,,,,,,,,
,,,,,,,,,,,482,16731,SO70773,8.99,,,,,,,,,
,,,,,,,,,,,372,16732,SO62441,2443.35,,,,,,,,,
,,,,,,,,,,,484,16732,SO62441,7.95,,,,,,,,,
,,,,,,,,,,,529,16733,SO63552,3.99,,,,,,,,,
,,,,,,,,,,,539,16733,SO63552,24.99,,,,,,,,,
,,,,,,,,,,,480,16733,SO63552,2.29,,,,,,,,,
,,,,,,,,,,,529,16733,SO63693,3.99,,,,,,,,,
,,,,,,,,,,,234,16734,SO56966,49.99,,,,,,,,,
,,,,,,,,,,,539,16734,SO59907,24.99,,,,,,,,,
,,,,,,,,,,,490,16734,SO59907,53.99,,,,,,,,,
,,,,,,,,,,,477,16735,SO64703,4.99,,,,,,,,,
,,,,,,,,,,,491,16735,SO64703,53.99,,,,,,,,,
,,,,,,,,,,,477,16736,SO60214,4.99,,,,,,,,,
,,,,,,,,,,,487,16736,SO60214,54.99,,,,,,,,,
,,,,,,,,,,,477,16737,SO66530,4.99,,,,,,,,,
,,,,,,,,,,,479,16738,SO54329,8.99,,,,,,,,,
,,,,,,,,,,,477,16738,SO54329,4.99,,,,,,,,,
,,,,,,,,,,,485,16738,SO58294,21.98,,,,,,,,,
,,,,,,,,,,,225,16738,SO58294,8.99,,,,,,,,,
,,,,,,,,,,,539,16739,SO53982,24.99,,,,,,,,,
,,,,,,,,,,,529,16739,SO53982,3.99,,,,,,,,,
,,,,,,,,,,,480,16739,SO53982,2.29,,,,,,,,,
,,,,,,,,,,,231,16739,SO69170,49.99,,,,,,,,,
,,,,,,,,,,,374,16740,SO52726,2443.35,,,,,,,,,
,,,,,,,,,,,479,16740,SO52726,8.99,,,,,,,,,
,,,,,,,,,,,472,16740,SO52726,63.5,,,,,,,,,
,,,,,,,,,,,477,16740,SO52726,4.99,,,,,,,,,
,,,,,,,,,,,380,16741,SO54760,2443.35,,,,,,,,,
,,,,,,,,,,,217,16741,SO54760,34.99,,,,,,,,,
,,,,,,,,,,,380,16742,SO54422,2443.35,,,,,,,,,
,,,,,,,,,,,479,16742,SO54422,8.99,,,,,,,,,
,,,,,,,,,,,477,16742,SO54422,4.99,,,,,,,,,
,,,,,,,,,,,481,16742,SO54422,8.99,,,,,,,,,
,,,,,,,,,,,380,16743,SO55225,2443.35,,,,,,,,,
,,,,,,,,,,,479,16743,SO55225,8.99,,,,,,,,,
,,,,,,,,,,,477,16743,SO55225,4.99,,,,,,,,,
,,,,,,,,,,,222,16743,SO55225,34.99,,,,,,,,,
,,,,,,,,,,,376,16744,SO54096,2443.35,,,,,,,,,
,,,,,,,,,,,477,16744,SO54096,4.99,,,,,,,,,
,,,,,,,,,,,479,16744,SO54096,8.99,,,,,,,,,
,,,,,,,,,,,222,16744,SO54096,34.99,,,,,,,,,
,,,,,,,,,,,372,16745,SO54808,2443.35,,,,,,,,,
,,,,,,,,,,,477,16746,SO53643,4.99,,,,,,,,,
,,,,,,,,,,,463,16746,SO53643,24.49,,,,,,,,,
,,,,,,,,,,,222,16746,SO53643,34.99,,,,,,,,,
,,,,,,,,,,,378,16747,SO61301,2443.35,,,,,,,,,
,,,,,,,,,,,529,16747,SO61301,3.99,,,,,,,,,
,,,,,,,,,,,540,16747,SO61301,32.6,,,,,,,,,
,,,,,,,,,,,477,16748,SO72608,4.99,,,,,,,,,
,,,,,,,,,,,491,16748,SO72608,53.99,,,,,,,,,
,,,,,,,,,,,528,16749,SO72377,4.99,,,,,,,,,
,,,,,,,,,,,485,16749,SO72377,21.98,,,,,,,,,
,,,,,,,,,,,217,16749,SO72377,34.99,,,,,,,,,
,,,,,,,,,,,528,16750,SO54788,4.99,,,,,,,,,
,,,,,,,,,,,480,16750,SO54788,2.29,,,,,,,,,
,,,,,,,,,,,374,16751,SO62510,2443.35,,,,,,,,,
,,,,,,,,,,,479,16751,SO62510,8.99,,,,,,,,,
,,,,,,,,,,,477,16751,SO62510,4.99,,,,,,,,,
,,,,,,,,,,,214,16751,SO62510,34.99,,,,,,,,,
,,,,,,,,,,,380,16752,SO64422,2443.35,,,,,,,,,
,,,,,,,,,,,479,16752,SO64422,8.99,,,,,,,,,
,,,,,,,,,,,477,16752,SO64422,4.99,,,,,,,,,
,,,,,,,,,,,487,16752,SO64422,54.99,,,,,,,,,
,,,,,,,,,,,357,16753,SO68718,2319.99,,,,,,,,,
,,,,,,,,,,,569,16754,SO54581,742.35,,,,,,,,,
,,,,,,,,,,,479,16754,SO54581,8.99,,,,,,,,,
,,,,,,,,,,,477,16754,SO54581,4.99,,,,,,,,,
,,,,,,,,,,,357,16754,SO63474,2319.99,,,,,,,,,
,,,,,,,,,,,537,16754,SO63474,35,,,,,,,,,
,,,,,,,,,,,528,16754,SO63474,4.99,,,,,,,,,
,,,,,,,,,,,480,16754,SO63474,2.29,,,,,,,,,
,,,,,,,,,,,363,16755,SO68719,2294.99,,,,,,,,,
,,,,,,,,,,,485,16755,SO68719,21.98,,,,,,,,,
,,,,,,,,,,,353,16756,SO68511,2319.99,,,,,,,,,
,,,,,,,,,,,485,16756,SO68511,21.98,,,,,,,,,
,,,,,,,,,,,491,16756,SO68511,53.99,,,,,,,,,
,,,,,,,,,,,477,16757,SO74230,4.99,,,,,,,,,
,,,,,,,,,,,571,16758,SO59467,742.35,,,,,,,,,
,,,,,,,,,,,353,16758,SO64768,2319.99,,,,,,,,,
,,,,,,,,,,,477,16759,SO68977,4.99,,,,,,,,,
,,,,,,,,,,,480,16759,SO68977,2.29,,,,,,,,,
,,,,,,,,,,,477,16760,SO54160,4.99,,,,,,,,,
,,,,,,,,,,,488,16760,SO54160,53.99,,,,,,,,,
,,,,,,,,,,,225,16760,SO54160,8.99,,,,,,,,,
,,,,,,,,,,,372,16761,SO66811,2443.35,,,,,,,,,
,,,,,,,,,,,540,16761,SO66811,32.6,,,,,,,,,
,,,,,,,,,,,374,16762,SO66863,2443.35,,,,,,,,,
,,,,,,,,,,,540,16762,SO66863,32.6,,,,,,,,,
,,,,,,,,,,,529,16762,SO66863,3.99,,,,,,,,,
,,,,,,,,,,,583,16763,SO56053,1700.99,,,,,,,,,
,,,,,,,,,,,582,16764,SO58393,1700.99,,,,,,,,,
,,,,,,,,,,,465,16764,SO58393,24.49,,,,,,,,,
,,,,,,,,,,,222,16764,SO58393,34.99,,,,,,,,,
,,,,,,,,,,,477,16765,SO62969,4.99,,,,,,,,,
,,,,,,,,,,,477,16766,SO70049,4.99,,,,,,,,,
,,,,,,,,,,,477,16767,SO54400,4.99,,,,,,,,,
,,,,,,,,,,,487,16767,SO54400,54.99,,,,,,,,,
,,,,,,,,,,,477,16768,SO74866,4.99,,,,,,,,,
,,,,,,,,,,,477,16769,SO68574,4.99,,,,,,,,,
,,,,,,,,,,,374,16770,SO65928,2443.35,,,,,,,,,
,,,,,,,,,,,214,16770,SO65928,34.99,,,,,,,,,
